null,mode,stage,wave,enemy_type,count,formation_type,hp_multiplier,attack_multiplier
null,Hard,16,9,PushZombie,23,LINE_RIGHT,9.64,4.55
null,Hard,16,9,BoomZombie,21,SCATTER,9.64,4.55
null,Hard,16,10,RushZombie,22,SCATTER,9.71,4.6
null,Hard,16,10,ZzangDoleZombie,24,LINE_LEFT,9.71,2.3
null,Hard,16,10,PushZombie,24,LINE_CENTER,9.71,4.6
null,Hard,16,10,BoomZombie,22,SCATTER,9.71,4.6
null,Hard,16,11,RushZombie,22,SCATTER,9.79,4.64
null,Hard,16,11,ZzangDoleZombie,24,LINE_LEFT,9.79,2.32
null,Hard,16,11,PushZombie,24,LINE_RIGHT,9.79,4.64
null,Hard,16,11,BoomZombie,22,SCATTER,9.79,4.64
null,Hard,16,12,RushZombie,23,SCATTER,9.87,4.69
null,Hard,16,12,ZzangDoleZombie,25,LINE_LEFT,9.87,2.345
null,Hard,16,12,PushZombie,25,LINE_CENTER,9.87,4.69
null,Hard,16,12,BoomZombie,23,SCATTER,9.87,4.69
null,Hard,16,13,RushZombie,23,SCATTER,9.95,4.73
null,Hard,16,13,ZzangDoleZombie,25,LINE_LEFT,9.95,2.365
null,Hard,16,13,PushZombie,25,LINE_RIGHT,9.95,4.73
null,Hard,16,13,BoomZombie,23,SCATTER,9.95,4.73
null,Hard,16,14,RushZombie,24,SCATTER,10.03,4.77
null,Hard,16,14,ZzangDoleZombie,26,LINE_LEFT,10.03,2.385
null,Hard,16,14,PushZombie,26,LINE_CENTER,10.03,4.77
null,Hard,16,14,BoomZombie,24,SCATTER,10.03,4.77
null,Hard,16,15,RushZombie,24,SCATTER,10.11,4.82
null,Hard,16,15,ZzangDoleZombie,26,LINE_LEFT,10.11,2.41
null,Hard,16,15,PushZombie,26,LINE_RIGHT,10.11,4.82
null,Hard,16,15,BoomZombie,24,SCATTER,10.11,4.82
null,Hard,16,16,RushZombie,25,SCATTER,10.19,4.86
null,Hard,16,16,ZzangDoleZombie,27,LINE_LEFT,10.19,2.43
null,Hard,16,16,PushZombie,27,LINE_CENTER,10.19,4.86
null,Hard,16,16,BoomZombie,25,SCATTER,10.19,4.86
null,Hard,16,17,RushZombie,25,SCATTER,10.27,4.91
null,Hard,16,17,ZzangDoleZombie,27,LINE_LEFT,10.27,2.455
null,Hard,16,17,PushZombie,27,LINE_RIGHT,10.27,4.91
null,Hard,16,17,BoomZombie,25,SCATTER,10.27,4.91
null,Hard,16,18,RushZombie,26,SCATTER,10.35,4.95
null,Hard,16,18,ZzangDoleZombie,28,LINE_LEFT,10.35,2.475
null,Hard,16,18,PushZombie,28,LINE_CENTER,10.35,4.95
null,Hard,16,18,BoomZombie,26,SCATTER,10.35,4.95
null,Hard,16,19,RushZombie,26,SCATTER,10.43,4.99
null,Hard,16,19,ZzangDoleZombie,28,LINE_LEFT,10.43,2.495
null,Hard,16,19,PushZombie,28,LINE_RIGHT,10.43,4.99
null,Hard,16,19,BoomZombie,26,SCATTER,10.43,4.99
null,Hard,16,20,RushZombie,27,SCATTER,10.51,5.04
null,Hard,16,20,ZzangDoleZombie,29,LINE_LEFT,10.51,2.52
null,Hard,16,20,PushZombie,29,LINE_CENTER,10.51,5.04
null,Hard,16,20,BoomZombie,27,SCATTER,10.51,5.04
null,Hard,16,21,RushZombie,27,SCATTER,10.59,5.08
null,Hard,16,21,ZzangDoleZombie,29,LINE_LEFT,10.59,2.54
null,Hard,16,21,PushZombie,29,LINE_RIGHT,10.59,5.08
null,Hard,16,21,BoomZombie,27,SCATTER,10.59,5.08
null,Hard,16,22,RushZombie,28,SCATTER,10.67,5.13
null,Hard,16,22,ZzangDoleZombie,30,LINE_LEFT,10.67,2.565
null,Hard,16,22,PushZombie,30,LINE_CENTER,10.67,5.13
null,Hard,16,22,BoomZombie,28,SCATTER,10.67,5.13
null,Hard,16,23,RushZombie,28,SCATTER,10.75,5.17
null,Hard,16,23,ZzangDoleZombie,30,LINE_LEFT,10.75,2.585
null,Hard,16,23,PushZombie,30,LINE_RIGHT,10.75,5.17
null,Hard,16,23,BoomZombie,28,SCATTER,10.75,5.17
null,Hard,16,24,RushZombie,29,SCATTER,10.83,5.21
null,Hard,16,24,ZzangDoleZombie,31,LINE_LEFT,10.83,2.605
null,Hard,16,24,PushZombie,31,LINE_CENTER,10.83,5.21
null,Hard,16,24,BoomZombie,29,SCATTER,10.83,5.21
null,Hard,16,25,RushZombie,29,SCATTER,10.91,5.26
null,Hard,16,25,ZzangDoleZombie,31,LINE_LEFT,10.91,2.63
null,Hard,16,25,PushZombie,31,LINE_RIGHT,10.91,5.26
null,Hard,16,25,BoomZombie,29,SCATTER,10.91,5.26
null,Hard,16,26,RushZombie,30,SCATTER,10.99,5.3
null,Hard,16,26,ZzangDoleZombie,32,LINE_LEFT,10.99,2.65
null,Hard,16,26,PushZombie,32,LINE_CENTER,10.99,5.3
null,Hard,16,26,BoomZombie,30,SCATTER,10.99,5.3
null,Hard,16,27,RushZombie,30,SCATTER,11.06,5.35
null,Hard,16,27,ZzangDoleZombie,32,LINE_LEFT,11.06,2.675
null,Hard,16,27,PushZombie,32,LINE_RIGHT,11.06,5.35
null,Hard,16,27,BoomZombie,30,SCATTER,11.06,5.35
null,Hard,16,28,RushZombie,31,SCATTER,11.14,5.39
null,Hard,16,28,ZzangDoleZombie,33,LINE_LEFT,11.14,2.695
null,Hard,16,28,PushZombie,33,LINE_CENTER,11.14,5.39
null,Hard,16,28,BoomZombie,31,SCATTER,11.14,5.39
null,Hard,16,29,RushZombie,31,SCATTER,11.22,5.44
null,Hard,16,29,ZzangDoleZombie,33,LINE_LEFT,11.22,2.72
null,Hard,16,29,PushZombie,33,LINE_RIGHT,11.22,5.44
null,Hard,16,29,BoomZombie,31,SCATTER,11.22,5.44
null,Hard,16,30,RushZombie,32,SCATTER,11.3,5.48
null,Hard,16,30,ZzangDoleZombie,34,LINE_LEFT,11.3,2.74
null,Hard,16,30,PushZombie,34,LINE_CENTER,11.3,5.48
null,Hard,16,30,BoomZombie,32,SCATTER,11.3,5.48
null,Hard,16,31,RushZombie,32,SCATTER,11.38,5.52
null,Hard,16,31,ZzangDoleZombie,34,LINE_LEFT,11.38,2.76
null,Hard,16,31,PushZombie,34,LINE_RIGHT,11.38,5.52
null,Hard,16,31,BoomZombie,32,SCATTER,11.38,5.52
null,Hard,16,32,RushZombie,33,SCATTER,11.46,5.57
null,Hard,16,32,ZzangDoleZombie,35,LINE_LEFT,11.46,2.785
null,Hard,16,32,PushZombie,35,LINE_CENTER,11.46,5.57
null,Hard,16,32,BoomZombie,33,SCATTER,11.46,5.57
null,Hard,16,33,RushZombie,33,SCATTER,11.54,5.61
null,Hard,16,33,ZzangDoleZombie,35,LINE_LEFT,11.54,2.805
null,Hard,16,33,PushZombie,35,LINE_RIGHT,11.54,5.61
null,Hard,16,33,BoomZombie,33,SCATTER,11.54,5.61
null,Hard,16,34,RushZombie,34,SCATTER,11.62,5.66
null,Hard,16,34,ZzangDoleZombie,36,LINE_LEFT,11.62,2.83
null,Hard,16,34,PushZombie,36,LINE_CENTER,11.62,5.66
null,Hard,16,34,BoomZombie,34,SCATTER,11.62,5.66
null,Hard,16,35,RushZombie,20,LINE_RIGHT,11.7,5.7
null,Hard,16,35,ZzangDoleZombie,26,SCATTER,11.7,2.85
null,Hard,16,35,PushZombieBoss,1,BOSS_CENTER,21.06,5.7
null,Hard,16,35,RushZombieBoss,1,BOSS_CENTER,21.06,5.7
null,Hard,16,35,BoomZombieBoss,1,BOSS_CENTER,21.06,5.7
null,Hard,16,35,PushZombie,23,LINE_LEFT,11.7,5.7
null,Hard,17,1,RushZombie,17,SCATTER,9.9,4.5
null,Hard,17,1,PushZombie,19,LINE_RIGHT,9.9,4.5
null,Hard,17,1,BoomZombie,17,SCATTER,9.9,4.5
null,Hard,17,2,RushZombie,18,SCATTER,9.98,4.54
null,Hard,17,2,PushZombie,20,LINE_CENTER,9.98,4.54
null,Hard,17,2,BoomZombie,18,SCATTER,9.98,4.54
null,Hard,17,3,RushZombie,18,SCATTER,10.06,4.59
null,Hard,17,3,PushZombie,20,LINE_RIGHT,10.06,4.59
null,Hard,17,3,BoomZombie,18,SCATTER,10.06,4.59
null,Hard,17,4,RushZombie,19,SCATTER,10.14,4.63
null,Hard,17,4,PushZombie,21,LINE_CENTER,10.14,4.63
null,Hard,17,4,BoomZombie,19,SCATTER,10.14,4.63
null,Hard,17,5,RushZombie,19,SCATTER,10.22,4.67
null,Hard,17,5,PushZombie,21,LINE_RIGHT,10.22,4.67
null,Hard,17,5,BoomZombie,19,SCATTER,10.22,4.67
null,Hard,17,6,RushZombie,20,SCATTER,10.31,4.72
null,Hard,17,6,PushZombie,22,LINE_CENTER,10.31,4.72
null,Hard,17,6,BoomZombie,20,SCATTER,10.31,4.72
null,Hard,17,7,RushZombie,20,SCATTER,10.39,4.76
null,Hard,17,7,PushZombie,22,LINE_RIGHT,10.39,4.76
null,Hard,17,7,BoomZombie,20,SCATTER,10.39,4.76
null,Hard,17,8,RushZombie,21,SCATTER,10.47,4.8
null,Hard,17,8,PushZombie,23,LINE_CENTER,10.47,4.8
null,Hard,17,8,BoomZombie,21,SCATTER,10.47,4.8
null,Hard,17,9,RushZombie,21,SCATTER,10.55,4.85
null,Hard,17,9,PushZombie,23,LINE_RIGHT,10.55,4.85
null,Hard,17,9,BoomZombie,21,SCATTER,10.55,4.85
null,Hard,17,10,RushZombie,22,SCATTER,10.63,4.89
null,Hard,17,10,PushZombie,24,LINE_CENTER,10.63,4.89
null,Hard,17,10,BoomZombie,22,SCATTER,10.63,4.89
null,Hard,17,11,RushZombie,22,SCATTER,10.71,4.93
null,Hard,17,11,PushZombie,24,LINE_RIGHT,10.71,4.93
null,Hard,17,11,BoomZombie,22,SCATTER,10.71,4.93
null,Hard,17,12,RushZombie,23,SCATTER,10.79,4.98
null,Hard,17,12,PushZombie,25,LINE_CENTER,10.79,4.98
null,Hard,17,12,BoomZombie,23,SCATTER,10.79,4.98
null,Hard,17,13,RushZombie,23,SCATTER,10.87,5.02
null,Hard,17,13,PushZombie,25,LINE_RIGHT,10.87,5.02
null,Hard,17,13,BoomZombie,23,SCATTER,10.87,5.02
null,Hard,17,14,RushZombie,24,SCATTER,10.95,5.06
null,Hard,17,14,PushZombie,26,LINE_CENTER,10.95,5.06
null,Hard,17,14,BoomZombie,24,SCATTER,10.95,5.06
null,Hard,17,15,RushZombie,24,SCATTER,11.04,5.11
null,Hard,17,15,PushZombie,26,LINE_RIGHT,11.04,5.11
null,Hard,17,15,BoomZombie,24,SCATTER,11.04,5.11
null,Hard,17,16,RushZombie,25,SCATTER,11.12,5.15
null,Hard,17,16,PushZombie,27,LINE_CENTER,11.12,5.15
null,Hard,17,16,BoomZombie,25,SCATTER,11.12,5.15
null,Hard,17,17,RushZombie,25,SCATTER,11.2,5.19
null,Hard,17,17,PushZombie,27,LINE_RIGHT,11.2,5.19
null,Hard,17,17,BoomZombie,25,SCATTER,11.2,5.19
null,Hard,17,18,RushZombie,26,SCATTER,11.28,5.24
null,Hard,17,18,PushZombie,28,LINE_CENTER,11.28,5.24
null,Hard,17,18,BoomZombie,26,SCATTER,11.28,5.24
null,Hard,17,19,RushZombie,23,LINE_LEFT,11.36,5.28
null,Hard,17,19,RushZombieBoss,1,BOSS_CENTER,20.45,5.28
null,Hard,17,19,RushZombieBoss2,1,BOSS_CENTER,20.45,5.28
null,Hard,17,19,BoomZombieBoss,1,BOSS_CENTER,20.45,5.28
null,Hard,17,19,PushZombie,26,SCATTER,11.36,5.28
null,Hard,17,19,BoomZombie,20,LINE_RIGHT,11.36,5.28
null,Hard,17,20,RushZombie,27,SCATTER,11.44,5.32
null,Hard,17,20,PushZombie,29,LINE_CENTER,11.44,5.32
null,Hard,17,20,BoomZombie,27,SCATTER,11.44,5.32
null,Hard,17,21,RushZombie,27,SCATTER,11.52,5.36
null,Hard,17,21,PushZombie,29,LINE_RIGHT,11.52,5.36
null,Hard,17,21,BoomZombie,27,SCATTER,11.52,5.36
null,Hard,17,22,RushZombie,28,SCATTER,11.6,5.41
null,Hard,17,22,PushZombie,30,LINE_CENTER,11.6,5.41
null,Hard,17,22,BoomZombie,28,SCATTER,11.6,5.41
null,Hard,17,23,RushZombie,28,SCATTER,11.68,5.45
null,Hard,17,23,PushZombie,30,LINE_RIGHT,11.68,5.45
null,Hard,17,23,BoomZombie,28,SCATTER,11.68,5.45
null,Hard,17,24,RushZombie,29,SCATTER,11.76,5.49
null,Hard,17,24,PushZombie,31,LINE_CENTER,11.76,5.49
null,Hard,17,24,BoomZombie,29,SCATTER,11.76,5.49
null,Hard,17,25,RushZombie,29,SCATTER,11.85,5.54
null,Hard,17,25,PushZombie,31,LINE_RIGHT,11.85,5.54
null,Hard,17,25,BoomZombie,29,SCATTER,11.85,5.54
null,Hard,17,26,RushZombie,30,SCATTER,11.93,5.58
null,Hard,17,26,PushZombie,32,LINE_CENTER,11.93,5.58
null,Hard,17,26,BoomZombie,30,SCATTER,11.93,5.58
null,Hard,17,27,RushZombie,30,SCATTER,12.01,5.62
null,Hard,17,27,PushZombie,32,LINE_RIGHT,12.01,5.62
null,Hard,17,27,BoomZombie,30,SCATTER,12.01,5.62
null,Hard,17,28,RushZombie,31,SCATTER,12.09,5.67
null,Hard,17,28,PushZombie,33,LINE_CENTER,12.09,5.67
null,Hard,17,28,BoomZombie,31,SCATTER,12.09,5.67
null,Hard,17,29,RushZombie,31,SCATTER,12.17,5.71
null,Hard,17,29,PushZombie,33,LINE_RIGHT,12.17,5.71
null,Hard,17,29,BoomZombie,31,SCATTER,12.17,5.71
null,Hard,17,30,RushZombie,32,SCATTER,12.25,5.75
null,Hard,17,30,PushZombie,34,LINE_CENTER,12.25,5.75
null,Hard,17,30,BoomZombie,32,SCATTER,12.25,5.75
null,Hard,17,31,RushZombie,32,SCATTER,12.33,5.8
null,Hard,17,31,PushZombie,34,LINE_RIGHT,12.33,5.8
null,Hard,17,31,BoomZombie,32,SCATTER,12.33,5.8
null,Hard,17,32,RushZombie,33,SCATTER,12.41,5.84
null,Hard,17,32,PushZombie,35,LINE_CENTER,12.41,5.84
null,Hard,17,32,BoomZombie,33,SCATTER,12.41,5.84
null,Hard,17,33,RushZombie,33,SCATTER,12.49,5.88
null,Hard,17,33,PushZombie,35,LINE_RIGHT,12.49,5.88
null,Hard,17,33,BoomZombie,33,SCATTER,12.49,5.88
null,Hard,17,34,RushZombie,34,SCATTER,12.58,5.93
null,Hard,17,34,PushZombie,36,LINE_CENTER,12.58,5.93
null,Hard,17,34,BoomZombie,34,SCATTER,12.58,5.93
null,Hard,17,35,RushZombie,34,SCATTER,12.66,5.97
null,Hard,17,35,PushZombie,36,LINE_RIGHT,12.66,5.97
null,Hard,17,35,BoomZombie,34,SCATTER,12.66,5.97
null,Hard,17,36,RushZombie,35,SCATTER,12.74,6.01
null,Hard,17,36,PushZombie,37,LINE_CENTER,12.74,6.01
null,Hard,17,36,BoomZombie,35,SCATTER,12.74,6.01
null,Hard,17,37,RushZombie,35,SCATTER,12.82,6.06
null,Hard,17,37,PushZombie,37,LINE_RIGHT,12.82,6.06
null,Hard,17,37,BoomZombie,35,SCATTER,12.82,6.06
null,Hard,17,38,RushZombie,23,LINE_LEFT,12.9,6.1
null,Hard,17,38,RushZombieBoss,1,BOSS_CENTER,23.22,6.1
null,Hard,17,38,RushZombieBoss2,1,BOSS_CENTER,23.22,6.1
null,Hard,17,38,BoomZombieBoss,1,BOSS_CENTER,23.22,6.1
null,Hard,17,38,PushZombie,26,SCATTER,12.9,6.1
null,Hard,17,38,BoomZombie,20,LINE_RIGHT,12.9,6.1
null,Hard,18,1,RushZombie,18,SCATTER,10.8,4.8
null,Hard,18,1,ZzangDoleZombie,20,LINE_LEFT,10.8,2.4
null,Hard,18,1,ZombieMan,23,SCATTER,10.8,4.8
null,Hard,18,1,PushZombie,20,LINE_RIGHT,10.8,4.8
null,Hard,18,1,BoomZombie,18,SCATTER,10.8,4.8
null,Hard,18,2,RushZombie,19,SCATTER,10.89,4.85
null,Hard,18,2,ZzangDoleZombie,21,LINE_LEFT,10.89,2.425
null,Hard,18,2,ZombieMan,24,SCATTER,10.89,4.85
null,Hard,18,2,PushZombie,21,LINE_CENTER,10.89,4.85
null,Hard,18,2,BoomZombie,19,SCATTER,10.89,4.85
null,Hard,18,3,RushZombie,19,SCATTER,10.98,4.89
null,Hard,18,3,ZzangDoleZombie,21,LINE_LEFT,10.98,2.445
null,Hard,18,3,ZombieMan,24,SCATTER,10.98,4.89
null,Hard,18,3,PushZombie,21,LINE_RIGHT,10.98,4.89
null,Hard,18,3,BoomZombie,19,SCATTER,10.98,4.89
null,Hard,18,4,RushZombie,20,SCATTER,11.07,4.94
null,Hard,18,4,ZzangDoleZombie,22,LINE_LEFT,11.07,2.47
null,Hard,18,4,ZombieMan,25,SCATTER,11.07,4.94
null,Hard,18,4,PushZombie,22,LINE_CENTER,11.07,4.94
null,Hard,18,4,BoomZombie,20,SCATTER,11.07,4.94
null,Hard,18,5,RushZombie,20,SCATTER,11.16,4.98
null,Hard,18,5,ZzangDoleZombie,22,LINE_LEFT,11.16,2.49
null,Hard,18,5,ZombieMan,25,SCATTER,11.16,4.98
null,Hard,18,5,PushZombie,22,LINE_RIGHT,11.16,4.98
null,Hard,18,5,BoomZombie,20,SCATTER,11.16,4.98
null,Hard,18,6,RushZombie,21,SCATTER,11.25,5.03
null,Hard,18,6,ZzangDoleZombie,23,LINE_LEFT,11.25,2.515
null,Hard,18,6,ZombieMan,26,SCATTER,11.25,5.03
null,Hard,18,6,PushZombie,23,LINE_CENTER,11.25,5.03
null,Hard,18,6,BoomZombie,21,SCATTER,11.25,5.03
null,Hard,18,7,RushZombie,21,SCATTER,11.34,5.08
null,Hard,18,7,ZzangDoleZombie,23,LINE_LEFT,11.34,2.54
null,Hard,18,7,ZombieMan,26,SCATTER,11.34,5.08
null,Hard,18,7,PushZombie,23,LINE_RIGHT,11.34,5.08
null,Hard,18,7,BoomZombie,21,SCATTER,11.34,5.08
null,Hard,18,8,RushZombie,22,SCATTER,11.42,5.12
null,Hard,18,8,ZzangDoleZombie,24,LINE_LEFT,11.42,2.56
null,Hard,18,8,ZombieMan,27,SCATTER,11.42,5.12
null,Hard,18,8,PushZombie,24,LINE_CENTER,11.42,5.12
null,Hard,18,8,BoomZombie,22,SCATTER,11.42,5.12
null,Hard,18,9,RushZombie,22,SCATTER,11.51,5.17
null,Hard,18,9,ZzangDoleZombie,24,LINE_LEFT,11.51,2.585
null,Hard,18,9,ZombieMan,27,SCATTER,11.51,5.17
null,Hard,18,9,PushZombie,24,LINE_RIGHT,11.51,5.17
null,Hard,18,9,BoomZombie,22,SCATTER,11.51,5.17
null,Hard,18,10,RushZombie,23,SCATTER,11.6,5.21
null,Hard,18,10,ZzangDoleZombie,25,LINE_LEFT,11.6,2.605
null,Hard,18,10,ZombieMan,28,SCATTER,11.6,5.21
null,Hard,18,10,PushZombie,25,LINE_CENTER,11.6,5.21
null,Hard,18,10,BoomZombie,23,SCATTER,11.6,5.21
null,Hard,18,11,RushZombie,23,SCATTER,11.69,5.26
null,Hard,18,11,ZzangDoleZombie,25,LINE_LEFT,11.69,2.63
null,Hard,18,11,ZombieMan,28,SCATTER,11.69,5.26
null,Hard,18,11,PushZombie,25,LINE_RIGHT,11.69,5.26
null,Hard,18,11,BoomZombie,23,SCATTER,11.69,5.26
null,Hard,18,12,RushZombie,24,SCATTER,11.78,5.31
null,Hard,18,12,ZzangDoleZombie,26,LINE_LEFT,11.78,2.655
null,Hard,18,12,ZombieMan,29,SCATTER,11.78,5.31
null,Hard,18,12,PushZombie,26,LINE_CENTER,11.78,5.31
null,Hard,18,12,BoomZombie,24,SCATTER,11.78,5.31
null,Hard,18,13,RushZombie,24,SCATTER,11.87,5.35
null,Hard,18,13,ZzangDoleZombie,26,LINE_LEFT,11.87,2.675
null,Hard,18,13,ZombieMan,29,SCATTER,11.87,5.35
null,Hard,18,13,PushZombie,26,LINE_RIGHT,11.87,5.35
null,Hard,18,13,BoomZombie,24,SCATTER,11.87,5.35
null,Hard,18,14,RushZombie,25,SCATTER,11.96,5.4
null,Hard,18,14,ZzangDoleZombie,27,LINE_LEFT,11.96,2.7
null,Hard,18,14,ZombieMan,30,SCATTER,11.96,5.4
null,Hard,18,14,PushZombie,27,LINE_CENTER,11.96,5.4
null,Hard,18,14,BoomZombie,25,SCATTER,11.96,5.4
null,Hard,18,15,RushZombie,25,SCATTER,12.05,5.44
null,Hard,18,15,ZzangDoleZombie,27,LINE_LEFT,12.05,2.72
null,Hard,18,15,ZombieMan,30,SCATTER,12.05,5.44
null,Hard,18,15,PushZombie,27,LINE_RIGHT,12.05,5.44
null,Hard,18,15,BoomZombie,25,SCATTER,12.05,5.44
null,Hard,18,16,RushZombie,26,SCATTER,12.14,5.49
null,Hard,18,16,ZzangDoleZombie,28,LINE_LEFT,12.14,2.745
null,Hard,18,16,ZombieMan,31,SCATTER,12.14,5.49
null,Hard,18,16,PushZombie,28,LINE_CENTER,12.14,5.49
null,Hard,18,16,BoomZombie,26,SCATTER,12.14,5.49
null,Hard,18,17,RushZombie,26,SCATTER,12.23,5.54
null,Hard,18,17,ZzangDoleZombie,28,LINE_LEFT,12.23,2.77
null,Hard,18,17,ZombieMan,31,SCATTER,12.23,5.54
null,Hard,18,17,PushZombie,28,LINE_RIGHT,12.23,5.54
null,Hard,18,17,BoomZombie,26,SCATTER,12.23,5.54
null,Hard,18,18,RushZombie,27,SCATTER,12.32,5.58
null,Hard,18,18,ZzangDoleZombie,29,LINE_LEFT,12.32,2.79
null,Hard,18,18,ZombieMan,32,SCATTER,12.32,5.58
null,Hard,18,18,PushZombie,29,LINE_CENTER,12.32,5.58
null,Hard,18,18,BoomZombie,27,SCATTER,12.32,5.58
null,Hard,18,19,RushZombie,27,SCATTER,12.41,5.63
null,Hard,18,19,ZzangDoleZombie,29,LINE_LEFT,12.41,2.815
null,Hard,18,19,ZombieMan,32,SCATTER,12.41,5.63
null,Hard,18,19,PushZombie,29,LINE_RIGHT,12.41,5.63
null,Hard,18,19,BoomZombie,27,SCATTER,12.41,5.63
null,Hard,18,20,RushZombie,28,SCATTER,12.49,5.67
null,Hard,18,20,ZzangDoleZombie,30,LINE_LEFT,12.49,2.835
null,Hard,18,20,ZombieMan,33,SCATTER,12.49,5.67
null,Hard,18,20,PushZombie,30,LINE_CENTER,12.49,5.67
null,Hard,18,20,BoomZombie,28,SCATTER,12.49,5.67
null,Hard,18,21,RushZombie,28,SCATTER,12.58,5.72
null,Hard,18,21,ZzangDoleZombie,30,LINE_LEFT,12.58,2.86
null,Hard,18,21,ZombieMan,33,SCATTER,12.58,5.72
null,Hard,18,21,PushZombie,30,LINE_RIGHT,12.58,5.72
null,Hard,18,21,BoomZombie,28,SCATTER,12.58,5.72
null,Hard,18,22,RushZombie,29,SCATTER,12.67,5.76
null,Hard,18,22,ZzangDoleZombie,31,LINE_LEFT,12.67,2.88
null,Hard,18,22,ZombieMan,34,SCATTER,12.67,5.76
null,Hard,18,22,PushZombie,31,LINE_CENTER,12.67,5.76
null,Hard,18,22,BoomZombie,29,SCATTER,12.67,5.76
null,Hard,18,23,RushZombie,29,SCATTER,12.76,5.81
null,Hard,18,23,ZzangDoleZombie,31,LINE_LEFT,12.76,2.905
null,Hard,18,23,ZombieMan,34,SCATTER,12.76,5.81
null,Hard,18,23,PushZombie,31,LINE_RIGHT,12.76,5.81
null,Hard,18,23,BoomZombie,29,SCATTER,12.76,5.81
null,Hard,18,24,RushZombie,30,SCATTER,12.85,5.86
null,Hard,18,24,ZzangDoleZombie,32,LINE_LEFT,12.85,2.93
null,Hard,18,24,ZombieMan,35,SCATTER,12.85,5.86
null,Hard,18,24,PushZombie,32,LINE_CENTER,12.85,5.86
null,Hard,18,24,BoomZombie,30,SCATTER,12.85,5.86
null,Hard,18,25,RushZombie,30,SCATTER,12.94,5.9
null,Hard,18,25,ZzangDoleZombie,32,LINE_LEFT,12.94,2.95
null,Hard,18,25,ZombieMan,35,SCATTER,12.94,5.9
null,Hard,18,25,PushZombie,32,LINE_RIGHT,12.94,5.9
null,Hard,18,25,BoomZombie,30,SCATTER,12.94,5.9
null,Hard,18,26,RushZombie,31,SCATTER,13.03,5.95
null,Hard,18,26,ZzangDoleZombie,33,LINE_LEFT,13.03,2.975
null,Hard,18,26,ZombieMan,36,SCATTER,13.03,5.95
null,Hard,18,26,PushZombie,33,LINE_CENTER,13.03,5.95
null,Hard,18,26,BoomZombie,31,SCATTER,13.03,5.95
null,Hard,18,27,RushZombie,31,SCATTER,13.12,5.99
null,Hard,18,27,ZzangDoleZombie,33,LINE_LEFT,13.12,2.995
null,Hard,18,27,ZombieMan,36,SCATTER,13.12,5.99
null,Hard,18,27,PushZombie,33,LINE_RIGHT,13.12,5.99
null,Hard,18,27,BoomZombie,31,SCATTER,13.12,5.99
null,Hard,18,28,RushZombie,32,SCATTER,13.21,6.04
null,Hard,18,28,ZzangDoleZombie,34,LINE_LEFT,13.21,3.02
null,Hard,18,28,ZombieMan,37,SCATTER,13.21,6.04
null,Hard,18,28,PushZombie,34,LINE_CENTER,13.21,6.04
null,Hard,18,28,BoomZombie,32,SCATTER,13.21,6.04
null,Hard,18,29,RushZombie,32,SCATTER,13.3,6.09
null,Hard,18,29,ZzangDoleZombie,34,LINE_LEFT,13.3,3.045
null,Hard,18,29,ZombieMan,37,SCATTER,13.3,6.09
null,Hard,18,29,PushZombie,34,LINE_RIGHT,13.3,6.09
null,Hard,18,29,BoomZombie,32,SCATTER,13.3,6.09
null,Hard,18,30,RushZombie,33,SCATTER,13.39,6.13
null,Hard,18,30,ZzangDoleZombie,35,LINE_LEFT,13.39,3.065
null,Hard,18,30,ZombieMan,38,SCATTER,13.39,6.13
null,Hard,18,30,PushZombie,35,LINE_CENTER,13.39,6.13
null,Hard,18,30,BoomZombie,33,SCATTER,13.39,6.13
null,Hard,18,31,RushZombie,33,SCATTER,13.48,6.18
null,Hard,18,31,ZzangDoleZombie,35,LINE_LEFT,13.48,3.09
null,Hard,18,31,ZombieMan,38,SCATTER,13.48,6.18
null,Hard,18,31,PushZombie,35,LINE_RIGHT,13.48,6.18
null,Hard,18,31,BoomZombie,33,SCATTER,13.48,6.18
null,Hard,18,32,RushZombie,34,SCATTER,13.56,6.22
null,Hard,18,32,ZzangDoleZombie,36,LINE_LEFT,13.56,3.11
null,Hard,18,32,ZombieMan,39,SCATTER,13.56,6.22
null,Hard,18,32,PushZombie,36,LINE_CENTER,13.56,6.22
null,Hard,18,32,BoomZombie,34,SCATTER,13.56,6.22
null,Hard,18,33,RushZombie,34,SCATTER,13.65,6.27
null,Hard,18,33,ZzangDoleZombie,36,LINE_LEFT,13.65,3.135
null,Hard,18,33,ZombieMan,39,SCATTER,13.65,6.27
null,Hard,18,33,PushZombie,36,LINE_RIGHT,13.65,6.27
null,Hard,18,33,BoomZombie,34,SCATTER,13.65,6.27
null,Hard,18,34,RushZombie,35,SCATTER,13.74,6.32
null,Hard,18,34,ZzangDoleZombie,37,LINE_LEFT,13.74,3.16
null,Hard,18,34,ZombieMan,40,SCATTER,13.74,6.32
null,Hard,18,34,PushZombie,37,LINE_CENTER,13.74,6.32
null,Hard,18,34,BoomZombie,35,SCATTER,13.74,6.32
null,Hard,18,35,RushZombie,35,SCATTER,13.83,6.36
null,Hard,18,35,ZzangDoleZombie,37,LINE_LEFT,13.83,3.18
null,Hard,18,35,ZombieMan,40,SCATTER,13.83,6.36
null,Hard,18,35,PushZombie,37,LINE_RIGHT,13.83,6.36
null,Hard,18,35,BoomZombie,35,SCATTER,13.83,6.36
