null,mode,stage,wave,enemy_type,count,formation_type,hp_multiplier,attack_multiplier
null,Hard,7,5,ZombieMan,15,SCATTER,2.72,2.52
null,Hard,7,5,BoomZombie,2,SCATTER,2.72,2.52
null,Hard,7,5,BoomZombieBoss,1,LINE_LEFT,2.72,2.52
null,Hard,7,6,ZombieMan,22,SCATTER,3.1,2.87
null,Hard,7,6,BoomZombie,2,SCATTER,3.1,2.87
null,Hard,7,7,ZombieMan,22,SCATTER,3.48,3.22
null,Hard,7,7,BoomZombie,3,SCATTER,3.48,3.22
null,Hard,7,8,ZombieMan,23,SCATTER,3.86,3.57
null,Hard,7,8,BoomZombie,3,SCATTER,3.86,3.57
null,Hard,7,9,ZombieMan,20,SCATTER,4.24,3.92
null,Hard,7,9,BoomZombie,4,SCATTER,4.24,3.92
null,Hard,7,9,PushZombie,2,LINE_RIGHT,4.24,3.92
null,Hard,7,10,ZombieMan,15,SCATTER,4.62,4.27
null,Hard,7,10,BoomZombie,4,SCATTER,4.62,4.27
null,Hard,7,10,PushZombie,2,LINE_RIGHT,4.62,4.27
null,Hard,7,10,PushZombieBoss,1,LINE_LEFT,4.62,4.27
null,Hard,7,11,ZombieMan,23,SCATTER,5.0,4.62
null,Hard,7,11,BoomZombie,4,SCATTER,5.0,4.62
null,Hard,7,11,PushZombie,2,LINE_RIGHT,5.0,4.62
null,Hard,7,12,ZombieMan,21,SCATTER,5.38,4.98
null,Hard,7,12,BoomZombie,5,SCATTER,5.38,4.98
null,Hard,7,12,PushZombie,3,LINE_RIGHT,5.38,4.98
null,Hard,7,13,ZombieMan,23,SCATTER,5.76,5.33
null,Hard,7,13,BoomZombie,5,SCATTER,5.76,5.33
null,Hard,7,13,PushZombie,3,LINE_RIGHT,5.76,5.33
null,Hard,7,14,ZombieMan,21,SCATTER,6.14,5.68
null,Hard,7,14,BoomZombie,6,SCATTER,6.14,5.68
null,Hard,7,14,PushZombie,4,LINE_RIGHT,6.14,5.68
null,Hard,7,15,ZombieMan,15,SCATTER,6.52,6.03
null,Hard,7,15,BoomZombie,6,SCATTER,6.52,6.03
null,Hard,7,15,PushZombie,4,LINE_RIGHT,6.52,6.03
null,Hard,7,15,BoomZombieBoss,1,LINE_LEFT,6.52,6.03
null,Hard,7,16,ZombieMan,24,SCATTER,6.9,6.38
null,Hard,7,16,BoomZombie,6,SCATTER,6.9,6.38
null,Hard,7,16,PushZombie,4,LINE_RIGHT,6.9,6.38
null,Hard,7,17,ZombieMan,23,SCATTER,7.28,6.73
null,Hard,7,17,BoomZombie,7,SCATTER,7.28,6.73
null,Hard,7,17,PushZombie,5,LINE_RIGHT,7.28,6.73
null,Hard,7,18,ZombieMan,24,SCATTER,7.66,7.09
null,Hard,7,18,BoomZombie,7,SCATTER,7.66,7.09
null,Hard,7,18,PushZombie,5,LINE_RIGHT,7.66,7.09
null,Hard,7,19,ZombieMan,22,SCATTER,8.04,7.44
null,Hard,7,19,BoomZombie,8,SCATTER,8.04,7.44
null,Hard,7,19,PushZombie,6,LINE_RIGHT,8.04,7.44
null,Hard,7,20,ZombieMan,15,SCATTER,8.42,7.79
null,Hard,7,20,BoomZombie,8,SCATTER,8.42,7.79
null,Hard,7,20,PushZombie,6,LINE_RIGHT,8.42,7.79
null,Hard,7,20,BoomZombieBoss,1,LINE_LEFT,8.42,7.79
null,Hard,7,20,PushZombieBoss,1,LINE_LEFT,8.42,7.79
null,Hard,8,1,ZombieMan,17,SCATTER,1.25,1.14
null,Hard,8,2,ZombieMan,19,SCATTER,1.73,1.58
null,Hard,8,3,ZombieMan,20,SCATTER,2.21,2.02
null,Hard,8,4,ZombieMan,20,SCATTER,2.69,2.46
null,Hard,8,4,ZzangDoleZombie,2,LINE_LEFT,2.69,2.46
null,Hard,8,5,ZombieMan,17,SCATTER,3.17,2.9
null,Hard,8,5,ZzangDoleZombie,2,LINE_LEFT,3.17,2.9
null,Hard,8,5,ZzangDoleZombieBoss,1,LINE_LEFT,3.17,2.9
null,Hard,8,6,ZombieMan,23,SCATTER,3.65,3.34
null,Hard,8,6,ZzangDoleZombie,2,LINE_LEFT,3.65,3.34
null,Hard,8,7,ZombieMan,24,SCATTER,4.13,3.78
null,Hard,8,7,ZzangDoleZombie,3,LINE_LEFT,4.13,3.78
null,Hard,8,8,ZombieMan,25,SCATTER,4.61,4.22
null,Hard,8,8,ZzangDoleZombie,3,LINE_LEFT,4.61,4.22
null,Hard,8,9,ZombieMan,23,SCATTER,5.09,4.66
null,Hard,8,9,ZzangDoleZombie,4,LINE_LEFT,5.09,4.66
null,Hard,8,9,RushZombie,2,SCATTER,5.09,4.66
null,Hard,8,10,ZombieMan,19,SCATTER,5.57,5.1
null,Hard,8,10,ZzangDoleZombie,4,LINE_LEFT,5.57,5.1
null,Hard,8,10,RushZombie,2,SCATTER,5.57,5.1
null,Hard,8,10,RushZombieBoss2,1,LINE_LEFT,5.57,5.1
null,Hard,8,11,ZombieMan,26,SCATTER,6.05,5.54
null,Hard,8,11,ZzangDoleZombie,4,LINE_LEFT,6.05,5.54
null,Hard,8,11,RushZombie,2,SCATTER,6.05,5.54
null,Hard,8,12,ZombieMan,26,SCATTER,6.53,5.98
null,Hard,8,12,ZzangDoleZombie,5,LINE_LEFT,6.53,5.98
null,Hard,8,12,RushZombie,3,SCATTER,6.53,5.98
null,Hard,8,13,ZombieMan,27,SCATTER,7.01,6.42
null,Hard,8,13,ZzangDoleZombie,5,LINE_LEFT,7.01,6.42
null,Hard,8,13,RushZombie,3,SCATTER,7.01,6.42
null,Hard,8,14,ZombieMan,23,SCATTER,7.49,6.86
null,Hard,8,14,ZzangDoleZombie,6,LINE_LEFT,7.49,6.86
null,Hard,8,14,RushZombie,4,SCATTER,7.49,6.86
null,Hard,8,14,BoomZombie,2,SCATTER,7.49,6.86
null,Hard,8,15,ZombieMan,17,SCATTER,7.97,7.3
null,Hard,8,15,ZzangDoleZombie,6,LINE_LEFT,7.97,7.3
null,Hard,8,15,RushZombie,4,SCATTER,7.97,7.3
null,Hard,8,15,BoomZombie,2,SCATTER,7.97,7.3
null,Hard,8,15,BoomZombieBoss,1,LINE_LEFT,7.97,7.3
null,Hard,8,16,ZombieMan,26,SCATTER,8.45,7.74
null,Hard,8,16,ZzangDoleZombie,6,LINE_LEFT,8.45,7.74
null,Hard,8,16,RushZombie,4,SCATTER,8.45,7.74
null,Hard,8,16,BoomZombie,2,SCATTER,8.45,7.74
null,Hard,8,17,ZombieMan,24,SCATTER,8.93,8.18
null,Hard,8,17,ZzangDoleZombie,7,LINE_LEFT,8.93,8.18
null,Hard,8,17,RushZombie,5,SCATTER,8.93,8.18
null,Hard,8,17,BoomZombie,3,SCATTER,8.93,8.18
null,Hard,8,18,ZombieMan,26,SCATTER,9.41,8.62
null,Hard,8,18,ZzangDoleZombie,7,LINE_LEFT,9.41,8.62
null,Hard,8,18,RushZombie,5,SCATTER,9.41,8.62
null,Hard,8,18,BoomZombie,3,SCATTER,9.41,8.62
null,Hard,8,19,ZombieMan,23,SCATTER,9.89,9.06
null,Hard,8,19,ZzangDoleZombie,8,LINE_LEFT,9.89,9.06
null,Hard,8,19,RushZombie,6,SCATTER,9.89,9.06
null,Hard,8,19,BoomZombie,4,SCATTER,9.89,9.06
null,Hard,8,20,ZombieMan,16,SCATTER,10.37,9.5
null,Hard,8,20,ZzangDoleZombie,8,LINE_LEFT,10.37,9.5
null,Hard,8,20,RushZombie,6,SCATTER,10.37,9.5
null,Hard,8,20,BoomZombie,4,SCATTER,10.37,9.5
null,Hard,8,20,ZzangDoleZombieBoss,1,LINE_LEFT,10.37,9.5
null,Hard,8,20,RushZombieBoss2,1,LINE_LEFT,10.37,9.5
null,Hard,9,1,ZombieMan,17,SCATTER,1.31,1.2
null,Hard,9,2,ZombieMan,19,SCATTER,1.91,1.74
null,Hard,9,3,ZombieMan,20,SCATTER,2.51,2.29
null,Hard,9,4,ZombieMan,18,SCATTER,3.11,2.83
null,Hard,9,4,PushZombie,2,LINE_RIGHT,3.11,2.83
null,Hard,9,5,ZombieMan,15,SCATTER,3.71,3.38
null,Hard,9,5,PushZombie,2,LINE_RIGHT,3.71,3.38
null,Hard,9,5,PushZombieBoss,1,LINE_LEFT,3.71,3.38
null,Hard,9,6,ZombieMan,21,SCATTER,4.3,3.93
null,Hard,9,6,PushZombie,2,LINE_RIGHT,4.3,3.93
null,Hard,9,7,ZombieMan,21,SCATTER,4.9,4.47
null,Hard,9,7,PushZombie,3,LINE_RIGHT,4.9,4.47
null,Hard,9,8,ZombieMan,23,SCATTER,5.5,5.02
null,Hard,9,8,PushZombie,3,LINE_RIGHT,5.5,5.02
null,Hard,9,9,ZombieMan,20,SCATTER,6.1,5.56
null,Hard,9,9,PushZombie,4,LINE_RIGHT,6.1,5.56
null,Hard,9,9,BoomZombie,2,SCATTER,6.1,5.56
null,Hard,9,10,ZombieMan,15,SCATTER,6.7,6.11
null,Hard,9,10,PushZombie,4,LINE_RIGHT,6.7,6.11
null,Hard,9,10,BoomZombie,2,SCATTER,6.7,6.11
null,Hard,9,10,BoomZombieBoss,1,LINE_LEFT,6.7,6.11
null,Hard,9,11,ZombieMan,23,SCATTER,7.3,6.66
null,Hard,9,11,PushZombie,4,LINE_RIGHT,7.3,6.66
null,Hard,9,11,BoomZombie,2,SCATTER,7.3,6.66
null,Hard,9,12,ZombieMan,21,SCATTER,7.89,7.2
null,Hard,9,12,PushZombie,5,LINE_RIGHT,7.89,7.2
null,Hard,9,12,BoomZombie,3,SCATTER,7.89,7.2
null,Hard,9,13,ZombieMan,23,SCATTER,8.49,7.75
null,Hard,9,13,PushZombie,5,LINE_RIGHT,8.49,7.75
null,Hard,9,13,BoomZombie,3,SCATTER,8.49,7.75
null,Hard,9,14,ZombieMan,18,SCATTER,9.09,8.29
null,Hard,9,14,PushZombie,6,LINE_RIGHT,9.09,8.29
null,Hard,9,14,BoomZombie,4,SCATTER,9.09,8.29
null,Hard,9,14,RushZombie,2,SCATTER,9.09,8.29
null,Hard,9,15,ZombieMan,12,SCATTER,9.69,8.84
null,Hard,9,15,PushZombie,6,LINE_RIGHT,9.69,8.84
null,Hard,9,15,BoomZombie,4,SCATTER,9.69,8.84
null,Hard,9,15,RushZombie,2,SCATTER,9.69,8.84
null,Hard,9,15,RushZombieBoss2,1,LINE_LEFT,9.69,8.84
null,Hard,9,16,ZombieMan,21,SCATTER,10.29,9.39
null,Hard,9,16,PushZombie,6,LINE_RIGHT,10.29,9.39
null,Hard,9,16,BoomZombie,4,SCATTER,10.29,9.39
null,Hard,9,16,RushZombie,2,SCATTER,10.29,9.39
null,Hard,9,17,ZombieMan,18,SCATTER,10.89,9.93
null,Hard,9,17,PushZombie,7,LINE_RIGHT,10.89,9.93
null,Hard,9,17,BoomZombie,5,SCATTER,10.89,9.93
null,Hard,9,17,RushZombie,3,SCATTER,10.89,9.93
null,Hard,9,18,ZombieMan,19,SCATTER,11.49,10.48
null,Hard,9,18,PushZombie,7,LINE_RIGHT,11.49,10.48
null,Hard,9,18,BoomZombie,5,SCATTER,11.49,10.48
null,Hard,9,18,RushZombie,3,SCATTER,11.49,10.48
null,Hard,9,19,ZombieMan,16,SCATTER,12.08,11.02
null,Hard,9,19,PushZombie,8,LINE_RIGHT,12.08,11.02
null,Hard,9,19,BoomZombie,6,SCATTER,12.08,11.02
null,Hard,9,19,RushZombie,4,SCATTER,12.08,11.02
null,Hard,9,20,ZombieMan,10,SCATTER,12.68,11.57
null,Hard,9,20,PushZombie,8,LINE_RIGHT,12.68,11.57
null,Hard,9,20,BoomZombie,6,SCATTER,12.68,11.57
null,Hard,9,20,RushZombie,4,SCATTER,12.68,11.57
null,Hard,9,20,PushZombieBoss,1,LINE_LEFT,12.68,11.57
null,Hard,9,20,BoomZombieBoss,1,LINE_LEFT,12.68,11.57
null,Hard,10,1,ZombieMan,17,SCATTER,1.36,1.24
null,Hard,10,2,ZombieMan,19,SCATTER,2.11,1.92
null,Hard,10,3,ZombieMan,20,SCATTER,2.86,2.6
null,Hard,10,4,ZombieMan,20,SCATTER,3.6,3.29
null,Hard,10,4,ZzangDoleZombie,2,LINE_LEFT,3.6,3.29
null,Hard,10,5,ZombieMan,17,SCATTER,4.35,3.97
null,Hard,10,5,ZzangDoleZombie,2,LINE_LEFT,4.35,3.97
null,Hard,10,5,BoomZombieBoss,1,LINE_LEFT,4.35,3.97
null,Hard,10,6,ZombieMan,23,SCATTER,5.1,4.65
null,Hard,10,6,ZzangDoleZombie,2,LINE_LEFT,5.1,4.65
null,Hard,10,7,ZombieMan,24,SCATTER,5.85,5.33
null,Hard,10,7,ZzangDoleZombie,3,LINE_LEFT,5.85,5.33
null,Hard,10,8,ZombieMan,25,SCATTER,6.6,6.01
null,Hard,10,8,ZzangDoleZombie,3,LINE_LEFT,6.6,6.01
null,Hard,10,9,ZombieMan,23,SCATTER,7.34,6.7
null,Hard,10,9,ZzangDoleZombie,4,LINE_LEFT,7.34,6.7
null,Hard,10,9,RushZombie,2,SCATTER,7.34,6.7
null,Hard,10,10,ZombieMan,19,SCATTER,8.09,7.38
null,Hard,10,10,ZzangDoleZombie,4,LINE_LEFT,8.09,7.38
null,Hard,10,10,RushZombie,2,SCATTER,8.09,7.38
null,Hard,10,10,PushZombieBoss,1,LINE_LEFT,8.09,7.38
null,Hard,10,11,ZombieMan,26,SCATTER,8.84,8.06
null,Hard,10,11,ZzangDoleZombie,4,LINE_LEFT,8.84,8.06
null,Hard,10,11,RushZombie,2,SCATTER,8.84,8.06
null,Hard,10,12,ZombieMan,26,SCATTER,9.59,8.74
null,Hard,10,12,ZzangDoleZombie,5,LINE_LEFT,9.59,8.74
null,Hard,10,12,RushZombie,3,SCATTER,9.59,8.74
null,Hard,10,13,ZombieMan,27,SCATTER,10.34,9.42
null,Hard,10,13,ZzangDoleZombie,5,LINE_LEFT,10.34,9.42
null,Hard,10,13,RushZombie,3,SCATTER,10.34,9.42
null,Hard,10,14,ZombieMan,23,SCATTER,11.08,10.11
null,Hard,10,14,ZzangDoleZombie,6,LINE_LEFT,11.08,10.11
null,Hard,10,14,RushZombie,4,SCATTER,11.08,10.11
null,Hard,10,14,PushZombie,2,LINE_RIGHT,11.08,10.11
null,Hard,10,15,ZombieMan,17,SCATTER,11.83,10.79
null,Hard,10,15,ZzangDoleZombie,6,LINE_LEFT,11.83,10.79
null,Hard,10,15,RushZombie,4,SCATTER,11.83,10.79
null,Hard,10,15,PushZombie,2,LINE_RIGHT,11.83,10.79
null,Hard,10,15,RushZombieBoss2,1,LINE_LEFT,11.83,10.79
null,Hard,10,16,ZombieMan,26,SCATTER,12.58,11.47
null,Hard,10,16,ZzangDoleZombie,6,LINE_LEFT,12.58,11.47
null,Hard,10,16,RushZombie,4,SCATTER,12.58,11.47
null,Hard,10,16,PushZombie,2,LINE_RIGHT,12.58,11.47
null,Hard,10,17,ZombieMan,24,SCATTER,13.33,12.15
null,Hard,10,17,ZzangDoleZombie,7,LINE_LEFT,13.33,12.15
null,Hard,10,17,RushZombie,5,SCATTER,13.33,12.15
null,Hard,10,17,PushZombie,3,LINE_RIGHT,13.33,12.15
null,Hard,10,18,ZombieMan,25,SCATTER,14.08,12.83
null,Hard,10,18,ZzangDoleZombie,7,LINE_LEFT,14.08,12.83
null,Hard,10,18,RushZombie,5,SCATTER,14.08,12.83
null,Hard,10,18,PushZombie,3,LINE_RIGHT,14.08,12.83
null,Hard,10,19,ZombieMan,20,SCATTER,14.82,13.52
null,Hard,10,19,ZzangDoleZombie,8,LINE_LEFT,14.82,13.52
null,Hard,10,19,RushZombie,6,SCATTER,14.82,13.52
null,Hard,10,19,PushZombie,4,LINE_RIGHT,14.82,13.52
null,Hard,10,19,BoomZombie,2,SCATTER,14.82,13.52
null,Hard,10,20,ZombieMan,12,SCATTER,15.57,14.2
null,Hard,10,20,ZzangDoleZombie,8,LINE_LEFT,15.57,14.2
null,Hard,10,20,RushZombie,6,SCATTER,15.57,14.2
null,Hard,10,20,PushZombie,4,LINE_RIGHT,15.57,14.2
null,Hard,10,20,BoomZombie,2,SCATTER,15.57,14.2
null,Hard,10,20,ZombieBoss,1,LINE_LEFT,15.57,14.2
null,Hard,10,20,BoomZombieBoss,1,LINE_LEFT,15.57,14.2
null,Gold,1,1,ZombieMan,25,SCATTER,0.25,0.25
null,Gold,1,1,ZombieWoman,15,SCATTER,0.25,0.25
null,Gold,1,2,ZombieMan,25,SCATTER,0.4,0.4
null,Gold,1,2,ZombieWoman,15,SCATTER,0.4,0.4
null,Gold,1,3,ZombieMan,25,SCATTER,0.5,0.5
null,Gold,1,3,ZombieWoman,15,SCATTER,0.5,0.5
null,Gold,1,4,ZombieMan,25,SCATTER,0.7,0.7
null,Gold,1,4,ZombieWoman,15,SCATTER,0.7,0.7
null,Gold,1,5,ZombieMan,25,SCATTER,1,1
null,Gold,1,5,ZombieWoman,15,SCATTER,1,1
null,Gold,2,1,ZombieMan,25,SCATTER,1.25,1.25
null,Gold,2,1,ZombieWoman,15,SCATTER,1.25,1.25
null,Gold,2,2,ZombieMan,25,SCATTER,1.4,1.4
null,Gold,2,2,ZombieWoman,15,SCATTER,1.4,1.4
null,Gold,2,3,ZombieMan,25,SCATTER,1.5,1.5
null,Gold,2,3,ZombieWoman,15,SCATTER,1.5,1.5
null,Gold,2,4,ZombieMan,25,SCATTER,1.7,1.7
null,Gold,2,4,ZombieWoman,15,SCATTER,1.7,1.7
null,Gold,2,5,ZombieMan,25,SCATTER,2,2
null,Gold,2,5,ZombieWoman,15,SCATTER,2,2
null,Gold,3,1,ZombieMan,25,SCATTER,2.25,2.25
null,Gold,3,1,ZombieWoman,15,SCATTER,2.25,2.25
null,Gold,3,2,ZombieMan,25,SCATTER,2.4,2.4
null,Gold,3,2,ZombieWoman,15,SCATTER,2.4,2.4
null,Gold,3,3,ZombieMan,25,SCATTER,2.5,2.5
null,Gold,3,3,ZombieWoman,15,SCATTER,2.5,2.5
null,Gold,3,4,ZombieMan,25,SCATTER,2.7,2.7
null,Gold,3,4,ZombieWoman,15,SCATTER,2.7,2.7
null,Gold,3,5,ZombieMan,25,SCATTER,3,3
null,Gold,2,5,ZombieWoman,15,SCATTER,3,3
null,Gold,4,1,ZombieMan,25,SCATTER,3.25,3.25
null,Gold,4,1,ZombieWoman,15,SCATTER,3.25,3.25
null,Gold,4,2,ZombieMan,25,SCATTER,3.4,3.4
null,Gold,4,2,ZombieWoman,15,SCATTER,3.4,3.4
null,Gold,4,3,ZombieMan,25,SCATTER,3.5,3.5
null,Gold,4,3,ZombieWoman,15,SCATTER,3.5,3.5
null,Gold,4,4,ZombieMan,25,SCATTER,3.7,3.7
null,Gold,4,4,ZombieWoman,15,SCATTER,3.7,3.7
null,Gold,4,5,ZombieMan,25,SCATTER,4,4
null,Gold,4,5,ZombieWoman,15,SCATTER,4,4
null,Gold,5,1,ZombieMan,25,SCATTER,4.25,4.25
null,Gold,5,1,ZombieWoman,15,SCATTER,4.25,4.25
null,Gold,5,2,ZombieMan,25,SCATTER,4.4,4.4
null,Gold,5,2,ZombieWoman,15,SCATTER,4.4,4.4
null,Gold,5,3,ZombieMan,25,SCATTER,4.5,4.5
null,Gold,5,3,ZombieWoman,15,SCATTER,4.5,4.5
null,Gold,5,4,ZombieMan,25,SCATTER,4.7,4.7
null,Gold,5,4,ZombieWoman,15,SCATTER,4.7,4.7
null,Gold,5,5,ZombieMan,25,SCATTER,5,5
null,Gold,5,5,ZombieWoman,15,SCATTER,5,5
null,Gold,6,1,ZombieMan,30,SCATTER,5.25,5.25
null,Gold,6,1,ZombieWoman,20,SCATTER,5.25,5.25
null,Gold,6,2,ZombieMan,30,SCATTER,5.4,5.4
null,Gold,6,2,ZombieWoman,20,SCATTER,5.4,5.4
null,Gold,6,3,ZombieMan,30,SCATTER,5.5,5.5
null,Gold,6,3,ZombieWoman,20,SCATTER,5.5,5.5
null,Gold,6,4,ZombieMan,30,SCATTER,5.7,5.7
null,Gold,6,4,ZombieWoman,20,SCATTER,5.7,5.7
null,Gold,6,5,ZombieMan,30,SCATTER,6,6
null,Gold,6,5,ZombieWoman,20,SCATTER,6,6
null,Gold,7,1,ZombieMan,30,SCATTER,6.25,6.25
null,Gold,7,1,ZombieWoman,20,SCATTER,6.25,6.25
null,Gold,7,2,ZombieMan,30,SCATTER,6.4,6.4
null,Gold,7,2,ZombieWoman,20,SCATTER,6.4,6.4
null,Gold,7,3,ZombieMan,30,SCATTER,6.5,6.5
null,Gold,7,3,ZombieWoman,20,SCATTER,6.5,6.5
null,Gold,7,4,ZombieMan,30,SCATTER,6.7,6.7
null,Gold,7,4,ZombieWoman,20,SCATTER,6.7,6.7
null,Gold,7,5,ZombieMan,30,SCATTER,7,7
null,Gold,7,5,ZombieWoman,20,SCATTER,7,7
null,Gold,8,1,ZombieMan,30,SCATTER,7.25,7.25
null,Gold,8,1,ZombieWoman,20,SCATTER,7.25,7.25
null,Gold,8,2,ZombieMan,30,SCATTER,7.4,7.4
null,Gold,8,2,ZombieWoman,20,SCATTER,7.4,7.4
null,Gold,8,3,ZombieMan,30,SCATTER,7.5,7.5
null,Gold,8,3,ZombieWoman,20,SCATTER,7.5,7.5
null,Gold,8,4,ZombieMan,30,SCATTER,7.7,7.7
null,Gold,8,4,ZombieWoman,20,SCATTER,7.7,7.7
null,Gold,8,5,ZombieMan,30,SCATTER,8,8
null,Gold,8,5,ZombieWoman,20,SCATTER,8,8
null,Gold,9,1,ZombieMan,30,SCATTER,8.25,7.25
null,Gold,9,1,ZombieWoman,20,SCATTER,8.25,7.25
null,Gold,9,2,ZombieMan,30,SCATTER,8.4,7.4
null,Gold,9,2,ZombieWoman,20,SCATTER,8.4,7.4
null,Gold,9,3,ZombieMan,30,SCATTER,8.5,7.5
null,Gold,9,3,ZombieWoman,20,SCATTER,8.5,7.5
null,Gold,9,4,ZombieMan,30,SCATTER,8.7,7.7
null,Gold,9,4,ZombieWoman,20,SCATTER,8.7,7.7
null,Gold,9,5,ZombieMan,30,SCATTER,9,8
null,Gold,9,5,ZombieWoman,20,SCATTER,9,8
null,Gold,10,1,ZombieMan,30,SCATTER,9.25,7.25
null,Gold,10,1,ZombieWoman,20,SCATTER,9.25,7.25
null,Gold,10,2,ZombieMan,30,SCATTER,9.4,7.4
null,Gold,10,2,ZombieWoman,20,SCATTER,9.4,7.4
null,Gold,10,3,ZombieMan,30,SCATTER,9.5,7.5
null,Gold,10,3,ZombieWoman,20,SCATTER,9.5,7.5
null,Gold,10,4,ZombieMan,30,SCATTER,9.7,7.7
null,Gold,10,4,ZombieWoman,20,SCATTER,9.7,7.7
null,Gold,10,5,ZombieMan,30,SCATTER,10,8
null,Gold,10,5,ZombieWoman,20,SCATTER,10,8
null,Gold,11,1,ZombieMan,35,SCATTER,10.25,7.25
null,Gold,11,1,ZombieWoman,25,SCATTER,10.25,7.25
null,Gold,11,2,ZombieMan,35,SCATTER,10.4,7.4
null,Gold,11,2,ZombieWoman,25,SCATTER,10.4,7.4
null,Gold,11,3,ZombieMan,35,SCATTER,10.5,7.5
null,Gold,11,3,ZombieWoman,25,SCATTER,10.5,7.5
null,Gold,11,4,ZombieMan,35,SCATTER,10.7,7.7
null,Gold,11,4,ZombieWoman,25,SCATTER,10.7,7.7
null,Gold,11,5,ZombieMan,35,SCATTER,11,8
null,Gold,11,5,ZombieWoman,25,SCATTER,11,8
null,Gold,12,1,ZombieMan,35,SCATTER,11.25,7.25
null,Gold,12,1,ZombieWoman,25,SCATTER,11.25,7.25
null,Gold,12,2,ZombieMan,35,SCATTER,11.4,7.4
null,Gold,12,2,ZombieWoman,25,SCATTER,11.4,7.4
null,Gold,12,3,ZombieMan,35,SCATTER,11.5,7.5
null,Gold,12,3,ZombieWoman,25,SCATTER,11.5,7.5
null,Gold,12,4,ZombieMan,35,SCATTER,11.7,7.7
null,Gold,12,4,ZombieWoman,25,SCATTER,11.7,7.7
null,Gold,12,5,ZombieMan,35,SCATTER,12,8
null,Gold,12,5,ZombieWoman,25,SCATTER,12,8
null,Gold,13,1,ZombieMan,35,SCATTER,12.25,7.25
null,Gold,13,1,ZombieWoman,25,SCATTER,12.25,7.25
null,Gold,13,2,ZombieMan,35,SCATTER,12.4,7.4
null,Gold,13,2,ZombieWoman,25,SCATTER,12.4,7.4
null,Gold,13,3,ZombieMan,35,SCATTER,12.5,7.5
null,Gold,13,3,ZombieWoman,25,SCATTER,12.5,7.5
null,Gold,13,4,ZombieMan,35,SCATTER,12.7,7.7
null,Gold,13,4,ZombieWoman,25,SCATTER,12.7,7.7
null,Gold,13,5,ZombieMan,35,SCATTER,13,8
null,Gold,13,5,ZombieWoman,25,SCATTER,13,8
null,Gold,14,1,ZombieMan,35,SCATTER,12.25,7.25
null,Gold,14,1,ZombieWoman,25,SCATTER,12.25,7.25
null,Gold,14,2,ZombieMan,35,SCATTER,12.4,7.4
null,Gold,14,2,ZombieWoman,25,SCATTER,12.4,7.4
null,Gold,14,3,ZombieMan,35,SCATTER,12.5,7.5
null,Gold,14,3,ZombieWoman,25,SCATTER,12.5,7.5
null,Gold,14,4,ZombieMan,35,SCATTER,12.7,7.7
null,Gold,14,4,ZombieWoman,25,SCATTER,12.7,7.7
null,Gold,14,5,ZombieMan,35,SCATTER,13,8
null,Gold,14,5,ZombieWoman,25,SCATTER,13,8
null,Gold,15,1,ZombieMan,35,SCATTER,12.25,7.25
null,Gold,15,1,ZombieWoman,25,SCATTER,12.25,7.25
null,Gold,15,2,ZombieMan,35,SCATTER,12.4,7.4
null,Gold,15,2,ZombieWoman,25,SCATTER,12.4,7.4
null,Gold,15,3,ZombieMan,35,SCATTER,12.5,7.5
null,Gold,15,3,ZombieWoman,25,SCATTER,12.5,7.5
null,Gold,15,4,ZombieMan,35,SCATTER,12.7,7.7
null,Gold,15,4,ZombieWoman,25,SCATTER,12.7,7.7
null,Gold,15,5,ZombieMan,35,SCATTER,13,8
null,Gold,15,5,ZombieWoman,25,SCATTER,13,8
null,Gold,16,1,ZombieMan,35,SCATTER,12.25,7.25
null,Gold,16,1,ZombieWoman,25,SCATTER,12.25,7.25
null,Gold,16,2,ZombieMan,35,SCATTER,12.4,7.4
null,Gold,16,2,ZombieWoman,25,SCATTER,12.4,7.4
null,Gold,16,3,ZombieMan,35,SCATTER,12.5,7.5
null,Gold,16,3,ZombieWoman,25,SCATTER,12.5,7.5
null,Gold,16,4,ZombieMan,35,SCATTER,12.7,7.7
null,Gold,16,4,ZombieWoman,25,SCATTER,12.7,7.7
null,Gold,16,5,ZombieMan,35,SCATTER,13,8
null,Gold,16,5,ZombieWoman,25,SCATTER,13,8
null,Gold,17,1,ZombieMan,35,SCATTER,12.25,7.25
null,Gold,17,1,ZombieWoman,25,SCATTER,12.25,7.25
null,Gold,17,2,ZombieMan,35,SCATTER,12.4,7.4
null,Gold,17,2,ZombieWoman,25,SCATTER,12.4,7.4
null,Gold,17,3,ZombieMan,35,SCATTER,12.5,7.5
null,Gold,17,3,ZombieWoman,25,SCATTER,12.5,7.5
null,Gold,17,4,ZombieMan,35,SCATTER,12.7,7.7
null,Gold,17,4,ZombieWoman,25,SCATTER,12.7,7.7
null,Gold,17,5,ZombieMan,35,SCATTER,13,8
null,Gold,17,5,ZombieWoman,25,SCATTER,13,8
null,Gold,18,1,ZombieMan,35,SCATTER,12.25,7.25
null,Gold,18,1,ZombieWoman,25,SCATTER,12.25,7.25
null,Gold,18,2,ZombieMan,35,SCATTER,12.4,7.4
null,Gold,18,2,ZombieWoman,25,SCATTER,12.4,7.4
null,Gold,18,3,ZombieMan,35,SCATTER,12.5,7.5
null,Gold,18,3,ZombieWoman,25,SCATTER,12.5,7.5
null,Gold,18,4,ZombieMan,35,SCATTER,12.7,7.7
